date,risk_score,alert,true_label
2019-06-18,8.9940594e-10,0,1.0
2019-06-19,1.7853123e-08,0,1.0
2019-06-20,1.910712e-08,0,1.0
2019-06-21,2.4744e-08,0,1.0
2019-06-22,1.822505e-08,0,0.0
2019-06-23,3.017823e-08,0,0.0
2019-06-24,3.510117e-08,0,0.0
2019-06-25,1.3728627e-08,0,0.0
2019-06-26,1.0842479e-08,0,0.0
2019-06-27,4.2179362e-08,0,0.0
2019-06-28,7.296202e-08,0,0.0
2019-06-29,1.0007729e-07,0,0.0
2019-06-30,1.1086847e-07,0,0.0
2019-07-01,1.1642319e-07,0,0.0
2019-07-02,9.864458e-08,0,0.0
2019-07-03,1.18103756e-07,0,0.0
2019-07-04,1.4261951e-07,0,0.0
2019-07-05,1.09828534e-07,0,0.0
2019-07-06,8.8881485e-08,0,0.0
2019-07-07,8.2991995e-08,0,0.0
2019-07-08,9.060755e-08,0,0.0
2019-07-09,9.080824e-08,0,0.0
2019-07-10,9.401481e-08,0,0.0
2019-07-11,1.052932e-07,0,0.0
2019-07-12,9.3920356e-08,0,0.0
2019-07-13,8.8867075e-08,0,0.0
2019-07-14,9.495281e-08,0,0.0
2019-07-15,1.02827016e-07,0,0.0
2019-07-16,1.2644502e-07,0,0.0
2019-07-17,1.4023028e-07,0,0.0
2019-07-18,1.4190819e-07,0,0.0
2019-07-19,1.6966005e-07,0,0.0
2019-07-20,2.8786556e-07,0,0.0
2019-07-21,4.5584943e-07,0,0.0
2019-07-22,6.3552477e-07,0,0.0
2019-07-23,8.599739e-07,0,0.0
2019-07-24,1.1169642e-06,0,0.0
2019-07-25,1.3908225e-06,0,0.0
2019-07-26,1.726934e-06,0,0.0
2019-07-27,1.5706471e-06,0,0.0
2019-07-28,1.6117688e-06,0,0.0
2019-07-29,2.3713715e-06,0,0.0
2019-07-30,2.583528e-06,0,0.0
2019-07-31,2.5304337e-06,0,0.0
2019-08-01,1.9347417e-06,0,0.0
2019-08-02,1.9922431e-06,0,0.0
2019-08-03,1.846582e-06,0,0.0
2019-08-04,1.5216167e-06,0,0.0
2019-08-05,1.3639437e-06,0,0.0
2019-08-06,1.2735343e-06,0,0.0
2019-08-07,1.310198e-06,0,0.0
2019-08-08,1.432545e-06,0,0.0
2019-08-09,1.5258189e-06,0,0.0
